Project_ID,Constituency,State,Work category,Work description,RECOMMENDED AMOUNT   ( ₹ ),Category_Mean_Cost,Category_Median_Cost,Anomaly_Score
189872.0,AMETHI,Uttar Pradesh,normal/others,"installation of 241 (two hundred forty one) solar street lights, as per the list attached",5413824.0,521220.07,300000.0,-0.0754
144827.0,TIRUPPUR,Tamil Nadu,normal/others,construction of community hall h/o vallipuram panchayat.,5295000.0,521220.07,300000.0,-0.0749
136720.0,MAVELIKKARA(SC),Kerala,normal/others,"construction of bridge across panayilthode in kakkottuchal nedumkottukonam road in kottavattom north ward-11,vettikkavala grama panchayath (sc)",5400000.0,521220.07,300000.0,-0.0743
194213.0,ERNAKULAM,Kerala,normal/others,"development of panchayath ground, ward 7, nayarambalam gp",5400000.0,521220.07,300000.0,-0.0743
208641.0,MEDINIPUR,West Bengal,normal/others,construction of small bridge near thangamara samsan under narayangarh gp,5333472.0,521220.07,300000.0,-0.0743
208642.0,MEDINIPUR,West Bengal,normal/others,construction of bridge over chorpalia khal at nimpur under chakismaile gp,5343068.0,521220.07,300000.0,-0.0743
277012.0,NORTH EAST DELHI,Delhi,normal/others,provision of 1000 precast rcc benches with back rest,5400000.0,521220.07,300000.0,-0.0743
255542.0,AMETHI,Uttar Pradesh,normal/others,"installation of 250 (two hundred fifty) solar street lights at various public locations in blocks tiloi, bahadurpur, singhpur, amethi, sangrampur, bhadar, bhetua, gauriganj, jamo, shahgarh, musafirkhana, jagdishpur and shukul bazar, district amethi, as per the enclosed list.",5374250.0,521220.07,300000.0,-0.0743
210306.0,TRIPURA WEST,Tripura,normal/others,"construction of yoga indoor hall at nalchar h.s. school premises under nalchar r.d. block along with khatian porcha. sepahijala district, tripura",5372892.0,521220.07,300000.0,-0.0743
209066.0,ASANSOL,West Bengal,normal/others,supply and installation of electric street lights (70 nos.),5390000.0,521220.07,300000.0,-0.0743
242147.0,HOOGHLY,West Bengal,normal/others,installation of cctv night vision camera with control room and other instruments.,5391008.0,521220.07,300000.0,-0.0743
241938.0,ALIPURDUARS(ST),West Bengal,normal/others,construction of paver block road from pwd road to singhania tg under madarihat birpara block in the distict of alipurduar,5365620.0,521220.07,300000.0,-0.0743
232260.0,RAJAHMUNDRY,Andhra Pradesh,normal/others,construction of additional infrastructure at phule ambedkar bhavan in the municipal corporation of rajamahendravaram,5000000.0,521220.07,300000.0,-0.0738
225179.0,TRIPURA WEST,Tripura,normal/others,"construction of community hall at 79 tilla, kunjaban under ward no.5, amc, agartala",4947401.0,521220.07,300000.0,-0.0738
196031.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of branch library.,5000000.0,521220.07,300000.0,-0.0738
244680.0,MUMBAI NORTH WEST,Maharashtra,normal/others,construction of samaj mandir at shravasti buddh vihar goregaon east mumbai,5000000.0,521220.07,300000.0,-0.0738
241572.0,ELURU,Andhra Pradesh,normal/others,laying of bt road at nalladibba in 1st division in eluru municipal corporation eluru,5000000.0,521220.07,300000.0,-0.0738
225137.0,SIKKIM,Sikkim,normal/others,supply and installation of interactive digital board at various schools and colleges in sikkim,5000000.0,521220.07,300000.0,-0.0738
224833.0,KOLKATA UTTAR,West Bengal,normal/others,construction of  new dining hall cum kitchen building of ramkrishna math cossipore udyan bati,5000000.0,521220.07,300000.0,-0.0738
239127.0,AHMEDABAD EAST,Gujarat,normal/others,for purchase of advance higher surgical ophthalmic microscope instrument at m and j western regional institute of ophthalmology,5000000.0,521220.07,300000.0,-0.0738
230528.0,KENDRAPARA,Odisha,normal/others,"construction of two classrooms of tulasi womens college to be fully completed at ward no. 5, kendrapara municipality, kendrapara  754211",5100000.0,521220.07,300000.0,-0.0738
226250.0,NAGARKURNOOL(SC),Telangana,normal/others,construction of community hall,5000000.0,521220.07,300000.0,-0.0738
223847.0,ANANTAPUR,Andhra Pradesh,normal/others,"emergency, icu equipments for tadipatri area hospital",5000000.0,521220.07,300000.0,-0.0738
222829.0,GANDHINAGAR,Gujarat,normal/others,"purchase of blood collection van  for civil hospital, sola, ahmedabad",5000000.0,521220.07,300000.0,-0.0738
229128.0,TURA,Meghalaya,normal/others,construction  and goatery farm along with barbed fencing,5000000.0,521220.07,300000.0,-0.0738
219448.0,KOLKATA UTTAR,West Bengal,normal/others,"constraction of community hall at 1 by 6 by 1, j.k. ghosh road, under kmc ward no. 3",5000000.0,521220.07,300000.0,-0.0738
249889.0,BHOPAL,Madhya Pradesh,normal/others,construction of hall in zila bar association at ward 43 zone 12,5000000.0,521220.07,300000.0,-0.0738
206785.0,Diphu (ST),Assam,normal/others,construction of auditorium hall cum guest house at phonglangso lumding road near arboretum (phase-ii),5000000.0,521220.07,300000.0,-0.0738
254693.0,DUM DUM,West Bengal,normal/others,construction of olympic standard swimming pool at dipot field ward no 17 under bmc,5000000.0,521220.07,300000.0,-0.0738
208461.0,Sonitpur,Assam,normal/others,construction of behali degree college  (1st floor) ph-i,5000000.0,521220.07,300000.0,-0.0738
205552.0,KRISHNANAGAR,West Bengal,normal/others,construction of waiting room for patient party at shaktinagar district hospital.,5199735.0,521220.07,300000.0,-0.0738
255493.0,BHOPAL,Madhya Pradesh,normal/others,construction of community hall in ward 46 zone 9,5000000.0,521220.07,300000.0,-0.0738
204862.0,BADAUN,Uttar Pradesh,normal/others,district badaun mein diffrent place par  7 semi high mast l.e.d light work amount-1187200.00 and 6 highmast light work amount-4056000.00,5243200.0,521220.07,300000.0,-0.0738
255585.0,BHOPAL,Madhya Pradesh,normal/others,construction of cremation in ward 3 sant hirdaram nagar,5000000.0,521220.07,300000.0,-0.0738
209059.0,ASANSOL,West Bengal,normal/others,construction of community hall,5200000.0,521220.07,300000.0,-0.0738
209845.0,NAGARKURNOOL(SC),Telangana,normal/others,construction of mpdo building at kadthal,5000000.0,521220.07,300000.0,-0.0738
256783.0,NAGPUR,Maharashtra,normal/others,development of dnyanyogi dr.shrikant jichkar children traffic park.,5000000.0,521220.07,300000.0,-0.0738
203488.0,AMETHI,Uttar Pradesh,normal/others,"installation of 245 (two hundred forty five ) solar street lights at various locations in block amethi,sangrampur,bhadar and bhetua as per the attached list.",5265130.0,521220.07,300000.0,-0.0738
210693.0,TEHRI GARHWAL,Uttarakhand,normal/others,janpad uttarkashi ke samst rajkiy vidhyalyo me baal sahirty ki pustako ke vitran ke sambandh (suchi sanlagn) karydaayi sanstha mukhy shiksha adhikari uttarkashi honge.,5000000.0,521220.07,300000.0,-0.0738
210890.0,BIRBHUM,West Bengal,normal/others,"improvement of electricty distribution infrastucture, rakta karabi auditorium under rampurhat municipality, executive agency - chairman rampurhat municipality.",5094124.0,521220.07,300000.0,-0.0738
213689.0,CHENNAI NORTH,Tamil Nadu,normal/others,"construction of c. kalyanapuram chennai higher secondary school compound wall and entrance arch work in dn 46, u11, zone 4",4955000.0,521220.07,300000.0,-0.0738
261732.0,BAPATLA,Andhra Pradesh,normal/others,"development of grounds in junior college, repalle municipality",5000000.0,521220.07,300000.0,-0.0738
214835.0,VIRUDHUNAGAR,Tamil Nadu,normal/others,construction of additional class room building in periyar nagar hr. sec. school at sattur municipality.,5000000.0,521220.07,300000.0,-0.0738
201010.0,BANGALORE RURAL,Karnataka,normal/others,"purchase of necessary equipments and computers for the rural college, kanakapura, running under rural eduaction society (r), ward no.2, kanakapura town, ramanagara district, karnataka state.",5000000.0,521220.07,300000.0,-0.0738
200885.0,HYDERABAD,Telangana,normal/others,"construction of multipurpose community hall in 1sr floor at press colony, champapet in yakutpura, assembly constituency",5120000.0,521220.07,300000.0,-0.0738
199393.0,KARUR,Tamil Nadu,normal/others,construction of public library and reading rooms for the skill development and employment center in vedasandhur,5000000.0,521220.07,300000.0,-0.0738
199166.0,THIRUVANANTHAPURAM,Kerala,normal/others,construction of pavilion at the stadium of mar ivanios vidya nagar campus,5000000.0,521220.07,300000.0,-0.0738
218095.0,JAIPUR,Rajasthan,normal/others,"for expansion of new construction in 11 ramchandrapura, jagatpura, to jaipur of bagru assembly constituency.",5000000.0,521220.07,300000.0,-0.0738
251841.0,VILUPPURAM(SC),Tamil Nadu,normal/others,"construction of stadium at opr government higher secondary school campus, ommandur, tindivanam",5000000.0,521220.07,300000.0,-0.0738
198721.0,OUTER MANIPUR(ST),Manipur,normal/others,construction of cultural centre at ringui,5000000.0,521220.07,300000.0,-0.0738
218988.0,MUMBAI NORTH EAST,Maharashtra,normal/others,"area near highland park soc., ggs road, mulund west",5000000.0,521220.07,300000.0,-0.0738
207623.0,BANKURA,West Bengal,normal/others,"installation of six (6) nos of solar photovoltaic submersible pumps set in new bore tube well at different places of santuri block, under purulia district. near murulia, muradi gp jl 15 plot 2439, near baranti under balitora gp jl 33 plot 144, near sadhu saltora under tarabari  gp jl 82 plot 350, near santuri police station under santuri gp jl 90 plot 3065, near keshardaha under garsika gp jl 103 plot 1774, near velair (upar kotaldi), ramchandrapur gp jl 41, plot 455",5096668.0,521220.07,300000.0,-0.0738
221109.0,CHITTOOR,Andhra Pradesh,normal/others,"providing bt road from sambaiah kandriga y-junction to kattamanchi in kattamanchi bypass road, chittoor municipal corporation.",5000000.0,521220.07,300000.0,-0.0738
221148.0,SOUTH GOA,Goa,normal/others,to procure and supply one fully equipped cardiac ambulance for sub district hospital chicalim - mormugao,5000000.0,521220.07,300000.0,-0.0738
197998.0,RAJAHMUNDRY,Andhra Pradesh,normal/others,construction of a multipurpose activity centre in the bc area at rangampeta village,5000000.0,521220.07,300000.0,-0.0738
197997.0,RAJAHMUNDRY,Andhra Pradesh,normal/others,construction of multipurpose activity center in bc are (patempeta) in chagallu village of chagallu mandal,5000000.0,521220.07,300000.0,-0.0738
197996.0,RAJAHMUNDRY,Andhra Pradesh,normal/others,construction of multipurpose activity centre at kumaradevam village,5000000.0,521220.07,300000.0,-0.0738
258729.0,CHANDAULI,Uttar Pradesh,normal/others,construction of interlocking in various villages as per the letter attached,5077000.0,521220.07,300000.0,-0.0738
194589.0,BASTI,Uttar Pradesh,normal/others,"construction of cc road from gram panchayat khuthana to majora culvert, distance of approximately 500 meters, development block- gaur.",4927680.0,521220.07,300000.0,-0.0738
264726.0,BHOPAL,Madhya Pradesh,normal/others,building,5000000.0,521220.07,300000.0,-0.0738
263473.0,GULBARGA(SC),Karnataka,normal/others,construction of 3 class rooms and other works to govt.hps school at sanjeev nagar in kalaburagi city (scp),5100000.0,521220.07,300000.0,-0.0738
270244.0,ALIPURDUARS(ST),West Bengal,normal/others,contruction of cc road near the house of goutam barman via pangkeshwar barman to toword badal barman  in volka-barobisha no. 1g.p. at kumargam p.s. with in alipurduar district,5123999.0,521220.07,300000.0,-0.0738
281457.0,SASARAM(SC),Bihar,normal/others,purchase of four door iron bookshelves total 125 units,5000000.0,521220.07,300000.0,-0.0738
182042.0,CHAMARAJANAGAR(SC),Karnataka,normal/others,construction of cc roads and cc drainage at kuruba street kannayakanahalli tirumakudal - narsipur,5000000.0,521220.07,300000.0,-0.0738
155040.0,VAISHALI,Bihar,normal/others,purchase of furniture and fixtures for educational purposes,4961000.0,521220.07,300000.0,-0.0738
279579.0,KAKINADA,Andhra Pradesh,normal/others,construction of old age home,5000000.0,521220.07,300000.0,-0.0738
267071.0,BARDHAMAN-DURGAPUR,West Bengal,normal/others,installation 7 mtr octagonal pole eith 100 w led luminous fittings at bc road for botehat ramkrishna school to police station,5184158.0,521220.07,300000.0,-0.0738
157358.0,MUZAFFARPUR,Bihar,normal/others,purchase of book shelves for library of govt. schools,4980000.0,521220.07,300000.0,-0.0738
157800.0,MUZAFFARPUR,Bihar,normal/others,purchase of books for kurhni block's government schools library.,5000000.0,521220.07,300000.0,-0.0738
181699.0,NAGPUR,Maharashtra,normal/others,"construction of community hall at saroj nagar society, hajari pahad, nagpur.",4996000.0,521220.07,300000.0,-0.0738
158349.0,BANGALORE NORTH,Karnataka,normal/others,"foundation work for an additional building for the government higher primary school at kadu malleshwara ward no. 65, maruthi extension, ramamohanapura",5000000.0,521220.07,300000.0,-0.0738
181123.0,BOLPUR(SC),West Bengal,normal/others,"construction of pcc road from charkolgram high school to poultry farm under charkolgram gp,executing agency will be e.o. nanoor panchayet samity.",5000000.0,521220.07,300000.0,-0.0738
180861.0,KOLAR(SC),Karnataka,normal/others,construction of dr.b.r.ambedkar samudaya bavana at sidlaghatta ward no.16.,5000000.0,521220.07,300000.0,-0.0738
159001.0,VILUPPURAM(SC),Tamil Nadu,normal/others,"construction of student study centre through additional building near the existing library in master plan complex, collectorate viluppuram",4986704.0,521220.07,300000.0,-0.0738
161044.0,VADODARA,Gujarat,normal/others,"atladra vahivati ward no. 11 baps chhatralay ane niramay aayurvidik center pase na , parngan ma pevar block n kamgiri",4946073.0,521220.07,300000.0,-0.0738
166546.0,GUNTUR,Andhra Pradesh,normal/others,"providing amenities to community hall in narakoduru village of chebrolu mandal, guntur district",5000000.0,521220.07,300000.0,-0.0738
180157.0,AHMEDABAD WEST(SC),Gujarat,normal/others,"navrangpura, paldi, vasana ward ma water harvesting nu work",4999918.0,521220.07,300000.0,-0.0738
166886.0,CHENNAI CENTRAL,Tamil Nadu,normal/others,construction of badminton court,5000000.0,521220.07,300000.0,-0.0738
173052.0,PANCHMAHAL,Gujarat,normal/others,construction and civil work of indian red cross society new building work part 3,5000000.0,521220.07,300000.0,-0.0738
176412.0,TIRUVANNAMALAI,Tamil Nadu,normal/others,construction of community center first floor at palayanur panchayat,5000000.0,521220.07,300000.0,-0.0738
171034.0,CHIDAMBARAM(SC),Tamil Nadu,normal/others,construction of community hall at keezha colony street melapazhur panchayat in thirumanur block.,5000000.0,521220.07,300000.0,-0.0738
177739.0,INNER MANIPUR,Manipur,normal/others,purchase of  ambulances,4991644.0,521220.07,300000.0,-0.0738
170954.0,CHIDAMBARAM(SC),Tamil Nadu,normal/others,construction of community hall  at ward no 2 srivakkaramari village in srimushnam tp,5000000.0,521220.07,300000.0,-0.0738
274319.0,SURAT,Gujarat,normal/others,to allocate 1 smart panel to each of the schools mentioned in the list at a cost of rs. 260000 per unit.,5200000.0,521220.07,300000.0,-0.0738
152821.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of 1st floor for the community hall.,4997916.0,521220.07,300000.0,-0.0738
169445.0,GAYA (SC),Bihar,normal/others,"construction of 6 rooms plus one lady superintendents room  plus three washrooms and three toilets in gaya college, gaya.",4999800.0,521220.07,300000.0,-0.0738
169208.0,HINGOLI,Maharashtra,normal/others,cc road and drainage at ashti tq. hadgaon dist nanded.,4978547.0,521220.07,300000.0,-0.0738
169206.0,HINGOLI,Maharashtra,normal/others,"cc road and drainage work from nagendra puri maharaj temple to malegaon road at zara, tq. kalamnuri dist hingoli",4994258.0,521220.07,300000.0,-0.0738
178911.0,RAJAHMUNDRY,Andhra Pradesh,normal/others,construction of a multipurpose activity centre in the sc locality near ambedkar statue in dharnikota of anaparthi vilalge,5000000.0,521220.07,300000.0,-0.0738
169147.0,ERNAKULAM,Kerala,normal/others,"construction of building for krishi bhavan at ward 5, udayamperoor gp",5209800.0,521220.07,300000.0,-0.0738
179976.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of a community hall.,5000000.0,521220.07,300000.0,-0.0738
167569.0,COOCHBEHAR(SC),West Bengal,normal/others,"construction   and   necessary    other allied works    for  refugee relief and rehabilitation building, cooch behar",5000000.0,521220.07,300000.0,-0.0738
169210.0,HINGOLI,Maharashtra,normal/others,cc road and drainage at ashti tq. hadgaon dist nanded.,4974167.0,521220.07,300000.0,-0.0738
152820.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of 1st floor for the community hall.,4999826.0,521220.07,300000.0,-0.0738
182275.0,AHMEDABAD EAST,Gujarat,normal/others,"for purchase of pentacam equipment in ophthalmology department of gmers medical college and hospital sola, ahmedabad",5000000.0,521220.07,300000.0,-0.0738
145198.0,VAISHALI,Bihar,normal/others,purchase books of library,5000000.0,521220.07,300000.0,-0.0738
139546.0,BOLPUR(SC),West Bengal,normal/others,"construction of cc road from faring house to charkalgram high school at khala.executing agency will be ,eo nanoor panchayat samiti.",5023131.0,521220.07,300000.0,-0.0738
266013.0,HOWRAH,West Bengal,normal/others,making cement concrete road from south sankrail panchayet office to purbo para main road with guard wall 1.25 km. by 4.25mtr. of south sankrail g.p under a.c 174 in mplad,5000000.0,521220.07,300000.0,-0.0738
263514.0,GULBARGA(SC),Karnataka,normal/others,construction of 3 class rooms and other works to govt.hps school at sagnur village in afzalpur taluka,5200000.0,521220.07,300000.0,-0.0738
139500.0,Diphu (ST),Assam,normal/others,"construction of community building with library, guest room, conference room at haflong, dima hasao district (total estd. cost:- rs. 1.00 cr.) 1st installment rs. 50.00 lakhs",5000000.0,521220.07,300000.0,-0.0738
137519.0,Diphu (ST),Assam,normal/others,installation of solar light under singhason mac constituency,5000000.0,521220.07,300000.0,-0.0738
293792.0,INNER MANIPUR,Manipur,normal/others,purchase of sports and gym equipments,5000000.0,521220.07,300000.0,-0.0738
144813.0,VAISHALI,Bihar,normal/others,sahebgang aur motipur prakhand ke bivvin schoos ke pustakalay mein book supply,5000000.0,521220.07,300000.0,-0.0738
188247.0,SOUTH GOA,Goa,normal/others,to procure and supply one fully equipped cardiac ambulance for hospicio south goa district hospital.,5000000.0,521220.07,300000.0,-0.0738
151535.0,KOLKATA UTTAR,West Bengal,normal/others,"construction of community hall at 55, chaulpatty road, in ward no. 33, br- iii",5000000.0,521220.07,300000.0,-0.0738
136068.0,JHARGRAM(ST),West Bengal,normal/others,construction of 45 beded new hostel building of belpahari s.c. high school (h.s.).,4947386.0,521220.07,300000.0,-0.0738
144816.0,VAISHALI,Bihar,normal/others,"kanti, motipur, saraiya ewam paroo prakhand ke bibhinna vidyalayo ke pushtakalayo mein pustak aapurti",5000000.0,521220.07,300000.0,-0.0738
144904.0,VAISHALI,Bihar,normal/others,puchase book of diffrent school library,5000000.0,521220.07,300000.0,-0.0738
145098.0,VAISHALI,Bihar,normal/others,purchase book for library,5000000.0,521220.07,300000.0,-0.0738
143387.0,THANJAVUR,Tamil Nadu,normal/others,"construction of new library building in thanjavur municipal corporation central library complex,thanjavur",4980095.0,521220.07,300000.0,-0.0738
142023.0,BOLPUR(SC),West Bengal,normal/others,installation of led street light (60watt)from labpur sastinagar bus stop to laghata rail sub-way via labpur new bus stand (lenth 2.75km) executing agency will be eo labpur panchayat samity.,5215848.0,521220.07,300000.0,-0.0738
291742.0,NAGPUR,Maharashtra,normal/others,"construction of community hall at santaji nagar, dandekar layout infront of ganesh mandir nagpur.",5000000.0,521220.07,300000.0,-0.0738
263477.0,GULBARGA(SC),Karnataka,normal/others,construction of 3 class rooms and other works to govt.hps school at mok tanda in kalaburagi taluka (scp),5100000.0,521220.07,300000.0,-0.0738
290039.0,THANJAVUR,Tamil Nadu,normal/others,construction of a library building with two toilet facilities near lainkarai in ward 4 of thirukattupalli town panchayat (through the rural development department).,5000000.0,521220.07,300000.0,-0.0738
146590.0,DINDIGUL,Tamil Nadu,normal/others,"providing cctv camera system for security in palani municipality (cctv camera maintanance control: deputy superintentdent of police, palani)",4999254.0,521220.07,300000.0,-0.0738
187219.0,BELLARY(ST),Karnataka,normal/others,purchasing a new 44 numbers  three tyred bikes (125 cc) to special abled persons in vijayangara,5200000.0,521220.07,300000.0,-0.0738
286822.0,JAIPUR,Rajasthan,normal/others,regarding civil repair and conservation work for the preservation of galta tirth.,5000000.0,521220.07,300000.0,-0.0738
285342.0,GARHWAL,Uttarakhand,normal/others,"for the establishment of a hemodialysis unit at district hospital gopeshwar, chamoli",5000000.0,521220.07,300000.0,-0.0738
151025.0,SIKKIM,Sikkim,normal/others,"supply and installation of interactive digital board through nda,gangtok",5000000.0,521220.07,300000.0,-0.0738
151460.0,AJMER,Rajasthan,normal/others,"construction of community halls at ward no. 55, ajmer south assembly constituency.",5100000.0,521220.07,300000.0,-0.0738
184184.0,MUZAFFARPUR,Bihar,normal/others,purchase of book shelves for library of govt schools.,4980000.0,521220.07,300000.0,-0.0738
184093.0,PEDDAPALLE,Telangana,normal/others,extention of work(2nd floor) for existing community hall for cultural activities at chunnambatti wada in mancherial town,5000000.0,521220.07,300000.0,-0.0738
183604.0,ALATHUR(SC),Kerala,normal/others,"construction of lift in op transformation block at district hospital ,wadakkanchery",5170000.0,521220.07,300000.0,-0.0738
145371.0,VAISHALI,Bihar,normal/others,purchase books for library,5000000.0,521220.07,300000.0,-0.0738
136141.0,FIROZABAD,Uttar Pradesh,normal/others,construction of road from mata temple to house of mr motilal around 300 meters by 4 meter and drainage system of 600 meters,4762760.0,521220.07,300000.0,-0.0727
274309.0,SURAT,Gujarat,normal/others,to allocate an advanced life support ambulance to new civil hospital surat.,4850000.0,521220.07,300000.0,-0.0727
250806.0,BOLPUR(SC),West Bengal,normal/others,construction 4(four)no of rooms at charkolgram high school.executing agency will be e.o. nanoor panchayet samity.,4704000.0,521220.07,300000.0,-0.0727
274634.0,PHULPUR,Uttar Pradesh,normal/others,05 nag  20.00 mit. highmast light,4755000.0,521220.07,300000.0,-0.0727
143487.0,BANGALORE CENTRAL,Karnataka,normal/others,"installation of 15 nos. dell optiplex 7400 a10 12th gen core i7-12700t/16gb/512gb ssd + 1tb/win 10 pro/fhd 24''/3 years on-site warranty, 02 nos. dell optiplex 3280 a10 10th gen intel core i5-10500t/8gb/1tb/22'' fhd/win 10 pro/3 years on-site warranty, 03 nos. dell optiplex 5400 a10 12th gen intel core i5-12500t/8gb/256gb ssd + 1tb/win 11 pro/24''/3 years on-site warranty, 02 nos. canon jumbo xerox machines, and 02 nos. canon laser jet printers 2900b",4739506.0,521220.07,300000.0,-0.0727
227989.0,NALANDA,Bihar,normal/others,nalanda zila ke differents school ke library me books purchase karne ke liye 4800000 (fourty eight lacs) ki swikriti and sampusti.,4799355.0,521220.07,300000.0,-0.0727
227554.0,TIRUPATI(SC),Andhra Pradesh,normal/others,construction of compound wall and additional amenities to the community hall at mannasamudram village in yerpedu mandal of tirupati district.,4700000.0,521220.07,300000.0,-0.0727
209772.0,AHMEDNAGAR,Maharashtra,normal/others,construction of a community centers and community halls at hanga in gp property no 1045 tal parner,4776925.0,521220.07,300000.0,-0.0727
211189.0,NORTH EAST DELHI,Delhi,normal/others,supply installation testing and commissioning of cctv surveillance system cum traffic monitoring anpr camera system,4779933.0,521220.07,300000.0,-0.0727
157891.0,TIRUCHIRAPPALLI,Tamil Nadu,normal/others,construction of community hall in periyar nagar (vengur vp) in tiruverumbur panchayat union,4800000.0,521220.07,300000.0,-0.0727
152969.0,KRISHNANAGAR,West Bengal,normal/others,construction of culvert connect of gobindapur sansad to tarakganj sansad at the river of voirab  at dighalkandi gp under karimpur-ii block.(phase-i),4924873.0,521220.07,300000.0,-0.0727
143390.0,THANJAVUR,Tamil Nadu,normal/others,"construction of two classroom building for okanadu melayur high school,orathanadu,thanjavaur",4818297.0,521220.07,300000.0,-0.0727
174766.0,TRIPURA WEST,Tripura,normal/others,construction of open market shed at jampuijala market takarjala sub zone under west zone within adc area.,4860920.0,521220.07,300000.0,-0.0727
134123.0,KOLLAM,Kerala,normal/others,construction of building for kadamancode tribal lp school in kulathupuzha grama panchayat in  punalur constituency (st),4740188.0,521220.07,300000.0,-0.0727
263536.0,GULBARGA(SC),Karnataka,normal/others,construction of 3 class rooms and other works to govt.hps school at mashal village in afzalpur taluka,4800000.0,521220.07,300000.0,-0.0727
175040.0,KARNAL,Haryana,normal/others,installation of tower lights,4870972.0,521220.07,300000.0,-0.0727
180726.0,HOWRAH,West Bengal,normal/others,providing cctv in different places in howrah police commissionerate jurisdiction under mplad scheme for the safety and security of the residents of howrah lok sabha.,4836830.0,521220.07,300000.0,-0.0727
189523.0,ASANSOL,West Bengal,normal/others,supply and installation of  10 nos 12 mtr. electric high mast light at different places within jamuria-i and jamuria-ii p.s. under paschim bardhaman district (each light cost rs. 4.82 lac),4820000.0,521220.07,300000.0,-0.0727
261328.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,providing passenger steel bus stand.,4833356.0,521220.07,300000.0,-0.0727
204508.0,PERAMBALUR,Tamil Nadu,normal/others,construction of two classroom building at thiruppanjeeli govt. hsc school in mannachanallur block,4881560.0,521220.07,300000.0,-0.0727
262899.0,MUMBAI NORTH WEST,Maharashtra,normal/others,constructing library and providing equipments for mpsc and upsc students at goregaon east mumbai,4700000.0,521220.07,300000.0,-0.0727
197844.0,TRIPURA WEST,Tripura,normal/others,"construction of market shed at murabari bazar of balurbandh vc, hezamara rd block, west tripura district.",4815460.0,521220.07,300000.0,-0.0727
195301.0,ALIPURDUARS(ST),West Bengal,normal/others,construction of paver block road and both side pcc drain near the house of sagar chhetri to ram bahadur thapa house birpara i gp within madarihat birpara block district alipurduar,4813790.0,521220.07,300000.0,-0.0727
180435.0,NALANDA,Bihar,normal/others,nalanda district ke different schools ke library ke liye books purchase karne ki swikriti and anusansa ki jati hai.,4799355.0,521220.07,300000.0,-0.0727
163349.0,INNER MANIPUR,Manipur,normal/others,"a rcc market shed at leimapokpam bazar, leimapokpam mayai leikai.",4900000.0,521220.07,300000.0,-0.0721
242290.0,ELURU,Andhra Pradesh,normal/others,construction of additional accommodation to existing multipurpose hall near yadava krishna temple in dwaraka tirumala village of dwaraka tirumala mandal,4900000.0,521220.07,300000.0,-0.0721
162867.0,INNER MANIPUR,Manipur,normal/others,"1st phase of athoupung leikol, a public park at arapti maning leikai (paona mongpham), lilong.",4900000.0,521220.07,300000.0,-0.0721
249576.0,BOLPUR(SC),West Bengal,normal/others,instalation 10 (ten)no of highmast street light at a)dhangora bus stand.b)mirbandha masjid more.c)sawgram imamtola d)makura more e)lohada bus stand more f) begsina bus stand.g)bhalas bus stand h)bhagha melatola i) karapara more j) amnahar bus stand.executing agency will be e.o. labpur panchayet samity,4899510.0,521220.07,300000.0,-0.0721
162866.0,INNER MANIPUR,Manipur,normal/others,"1st phase of community media centre at soibam leikai, public mongpham, porompat.",4900000.0,521220.07,300000.0,-0.0721
139555.0,KRISHNANAGAR,West Bengal,normal/others,"construction of  box culvert near sonadahapara to howlia under natna gp, block tehatta-1, nadia.",4903989.0,521220.07,300000.0,-0.0721
266946.0,GULBARGA(SC),Karnataka,normal/others,construction of 3 class rooms and other works to government hps school at melkunda village in kalaburagi taluka,4900000.0,521220.07,300000.0,-0.0721
259001.0,BHADOHI,Uttar Pradesh,normal/others,49 units of solar high mast lights,4907203.0,521220.07,300000.0,-0.0721
152782.0,SREERAMPUR,West Bengal,normal/others,"construction of  pcc  road from napit para rail line dhar to icccream factory at bankra – iii gp, under domjur panchayat  samiti, howrah",4688851.0,521220.07,300000.0,-0.0716
140289.0,NAGALAND,Nagaland,normal/others,construction of sanitation facilities,4500000.0,521220.07,300000.0,-0.071
140309.0,NAGALAND,Nagaland,normal/others,soiling metalling of approach road,4500000.0,521220.07,300000.0,-0.071
143526.0,MUMBAI NORTH,Maharashtra,normal/others,"ward 5  - reconstruction of kindergarten at balkawade compound, hanuman tekdi road, kazupada, borivali east",4500000.0,521220.07,300000.0,-0.071
211195.0,KANNAUJ,Uttar Pradesh,normal/others,construction of concrete drain from the house of shri pramod yadav to the shop of shri subhash in gram nagla sahora distance about 650 meters by shri ajit singh pradhan gram panchayat arifpur vivakh saurikh district kannauj ajit 838416003,4630000.0,521220.07,300000.0,-0.071
250209.0,MACHHLISHAHR(SC),Uttar Pradesh,normal/others,mere sansadiy kshetra ke vidhansabha madiyahu me 223 nag solar light ka adhishthpan hona hai 20015 rs ki dar se 223 nag solar ki keemat 4463345 rs hain,4463345.0,521220.07,300000.0,-0.071
218168.0,PHULPUR,Uttar Pradesh,normal/others,16 water cooler,4416000.0,521220.07,300000.0,-0.071
